0,0,0,0,1,1,0,0,100,1,0,0,0
2,3,0,0,2,1,0,0,102,0,0,0,0
0,0,0,0,0,0,0,203,0,0,0,0,28
0,0,0,0,0,0,0,141,0,0,0,28,0
0,0,0,0,3,0,0,0,80,2,0,0,28
0,0,2,1,1,0,0,124,0,80,37,38,38
1,2,1,1,1,1,4,0,65,22,27,26,26
25,21,22,23,0,0,0,0,191,0,0,0,0
0,0,0,0,44,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,25,0,1,0,0,0
1,0,0,0,0,0,44,0,45,0,1,1,1
0,1,0,0,0,0,0,21,25,0,0,0,0
0,1,0,0,0,0,0,21,1,47,0,0,0
