0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,40,0,0,38,0,0,0,0,0
0,0,0,43,0,60,60,0,41,0,0,0,0
2,0,0,12,63,0,30,0,2,47,0,1,0
0,2,0,0,81,3,56,0,0,45,0,0,1
0,2,1,0,0,89,0,0,47,0,0,3,1
0,3,0,0,0,16,20,43,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,1,0,0,0,0
0,0,2,0,0,0,0,1,1,0,3,0,0
0,3,2,0,0,0,0,2,1,1,0,1,1
1,0,0,0,0,0,0,0,0,2,1,1,2
0,2,0,1,0,0,0,0,0,0,0,0,0
