0,0,6,2,7,1,1,1,1,3,2,1,1
3,3,4,4,1,2,1,0,1,2,1,3,1
2,5,3,4,3,2,0,3,1,2,2,2,3
0,2,3,4,0,2,26,25,26,26,57,1,3
3,4,5,2,1,1,28,27,27,25,58,0,2
2,3,3,4,6,0,26,27,27,26,56,2,1
1,4,3,2,3,1,28,26,25,26,25,1,2
0,5,3,2,6,3,27,57,56,26,28,1,1
2,2,4,4,1,0,27,59,56,28,27,3,3
2,3,3,3,2,2,25,58,56,27,27,0,0
1,4,3,7,2,2,3,56,56,26,26,3,1
2,4,3,25,26,2,1,26,26,26,24,2,1
0,0,0,2,2,0,1,3,2,1,2,0,3
