2,2,1,1,0,0,2,2,0,1,3,1,0
1,2,1,27,26,25,26,2,0,3,1,2,2
3,3,27,25,27,25,25,26,2,2,2,3,2
1,2,26,26,28,27,27,27,1,2,1,2,0
2,1,27,131,129,130,28,25,1,0,3,3,2
2,3,28,129,101,129,27,27,2,0,0,1,1
3,2,25,130,101,129,26,25,2,1,3,1,0
3,3,27,131,99,130,26,27,1,3,2,2,3
1,2,26,129,101,129,27,26,2,0,1,1,0
1,2,27,129,99,130,26,27,0,2,1,2,3
0,2,26,129,28,26,27,0,2,2,2,2,1
1,2,25,25,25,25,26,2,0,2,1,1,3
0,0,27,26,27,27,3,2,1,1,0,2,0
