0,0,0,0,0,6,11,17,17,25,19,13,0
0,1,1,1,1,9,17,26,26,37,28,19,0
0,1,1,1,1,10,18,26,26,33,24,16,0
1,1,1,1,2,10,26,42,50,45,29,12,0
0,1,1,1,1,10,34,59,74,58,33,9,0
0,1,1,1,1,9,42,74,99,75,42,9,0
0,1,1,1,1,9,42,75,99,75,42,10,1
0,1,1,1,1,9,42,75,99,75,42,9,0
0,1,1,1,1,10,34,59,75,62,37,13,0
0,1,1,1,1,9,26,42,50,49,32,16,0
0,1,1,1,2,10,17,26,26,36,27,20,0
1,1,1,1,1,6,11,17,17,24,19,13,1
1,1,1,0,1,3,6,8,9,12,9,7,0
